vola,rho,nu,F,K,T,alpha,beta
0.08661409963134072,-0.3840111121510737,0.36469632631222976,0.030776658843596934,0.057241682011688624,1.75,0.020478148334615125,0.7280623004155501
0.08298460795509321,-0.3169971838896528,0.44197248984369386,0.027469553063672002,0.04272106311376107,3.25,0.006817637118602783,0.43126385128685296
0.09419746368696802,0.2435686154554072,0.5332922213248228,0.030147097212760036,0.03904113979280503,3.6666666666666665,0.005783208840023208,0.35419971481954227
0.22817401059687678,-0.2753817792275734,0.6094473919222259,0.03826946088362981,0.017096326975754812,4.75,0.005987441887529573,0.3156895705449647
0.18083124253692512,0.2785837457619992,0.7049538528963681,0.026709294224544038,0.05442961860162883,1.25,0.003962081980137811,0.25138784973956674
0.1737429088876729,0.2665041532499647,0.677069449641114,0.028112801330962743,0.05883524611629741,1.1666666666666667,0.0033543162016656963,0.20892320420128593
0.21638458854544598,0.23951035522742303,0.6001275808526053,0.032073680453466084,0.010409240475773537,0.4166666666666667,0.0046424445098186655,0.2888290741049103
0.1323590783543689,-0.09639492185718657,0.5857611930336537,0.031238275310738646,0.054140603430995006,2.8333333333333335,0.02265557912724701,0.7437768174011902
0.06394952921226547,0.14339944375919833,0.45917233794283374,0.025521255721677325,0.02850720584706623,2.5,0.00217053424885387,0.12125634212384201
0.0854906639203419,-0.023388905649544323,0.23196457370752094,0.02074828470439956,0.045206643379242975,0.4166666666666667,0.008662981761106262,0.5240453855946019
0.14139412366076162,0.0699130543445044,0.6990590830644621,0.03060887940348362,0.04816014578800216,3.3333333333333335,0.016052006411926247,0.6685313755977593
0.1655737006639615,0.32719993572595174,0.7901741634378909,0.033097246789398495,0.05010434838902724,4.75,0.004900192337536564,0.2896323170367511
0.26263693064462257,0.0974337651718355,0.756521037854043,0.022110808575504504,0.05759842468713112,5.0,0.011346200548411416,0.5882305776448652
0.18001653498013875,0.333073334122028,0.6661126600529783,0.026273971113919402,0.05398812678727404,2.25,0.0033501306845622396,0.21106143878014572
0.061591016465843244,0.3186901853804035,0.5754640623738897,0.03831166536445427,0.04084761740076268,2.5833333333333335,0.0047891845224215124,0.2774435673675593
0.09245906096436879,0.2529084404780625,0.3763590771879567,0.028820403933255648,0.04496201494263854,3.75,0.005317490650013417,0.3634122807616067
0.079008765034679,-0.12680225567200631,0.28662408615364676,0.022270030810145003,0.0356521702454237,3.25,0.00990984712789818,0.5267520410068114
0.10595996010476015,-0.1272123351247602,0.4924636091042323,0.0342085343780342,0.05875994830682165,0.5,0.01181805761659773,0.5499210934201876
0.06986911967688617,0.10528200765757767,0.32552848778622734,0.03906188475708833,0.02986222927145346,1.5833333333333333,0.00846215004384732,0.436179182887927
0.09625327435951414,0.3759269435945063,0.40136609960291403,0.033132310099180384,0.04922618801772501,2.8333333333333335,0.0033413005396841578,0.1697875423271039
0.10998445481709229,0.1211427853891569,0.42172992002647436,0.033263556319959434,0.05683845162159506,2.6666666666666665,0.015073934024599358,0.6200902501480049
0.0900914156842077,0.05714291625188406,0.5252143522519332,0.03853541884816537,0.051987358825361284,1.1666666666666667,0.008259757507130995,0.408423074179892
0.11338138435511239,0.2392073156012524,0.4487702195747457,0.0330480323843041,0.057067485072823436,2.8333333333333335,0.0027131393080720816,0.10835962566200273
0.11228163929963067,0.23829678186740078,0.600332853952229,0.025770068305426594,0.017775550765651706,3.1666666666666665,0.015780415807848128,0.6362540249817984
0.12118445277943093,-0.3849703403447195,0.7680692415889576,0.027930949600170757,0.04168991085316333,4.333333333333333,0.016998683678158044,0.6782174391598595
0.05637718365704982,0.15640629166836972,0.337019965966337,0.039833005369502905,0.03720617681885631,1.6666666666666667,0.018113705403325686,0.6550566579316216
0.09661923830666073,0.12981480466754858,0.7443478650997799,0.02684950927829792,0.021957512824258698,4.5,0.023704555799906293,0.7875105485027966
0.19653680568962056,-0.27124123468633077,0.5347139356746946,0.027513665048085563,0.011078659859716247,1.5,0.0076122619115052805,0.4754509795814794
0.1151244406807161,0.3486259073952559,0.6766404153725012,0.034492496429419414,0.04501529302598141,4.083333333333333,0.007259809284621632,0.3991976243627371
0.07842800267614196,-0.33822335453083696,0.798925728515181,0.027963262167495045,0.03324734707142913,3.4166666666666665,0.009738686090841069,0.5283070672861464
0.06184270946341261,0.04797003325576138,0.43219238857784276,0.0328287268899386,0.03394617648608219,3.1666666666666665,0.012588386773583534,0.550721717878008
0.05059841001469835,0.36420639073421457,0.20730099985383926,0.026240154425267777,0.023903628931543748,2.5833333333333335,0.003532671046535007,0.2674351352762354
0.06499500065231739,0.04933204476550024,0.2799208342408295,0.036534470963227775,0.04852996697078953,3.75,0.004036990416766637,0.21668868226168086
0.0744719613821778,-0.0659134414564379,0.5009522682564465,0.02335235725326567,0.029774203262681147,2.4166666666666665,0.0056412585156256235,0.41407984789056484
0.1255474905731719,-0.17725541377072984,0.49723642982655175,0.03856368752591109,0.022972633006749416,1.8333333333333333,0.017021586548065737,0.6658633309640258
0.09771528268009828,0.09763221194543525,0.6683366435213007,0.03462076013692075,0.026805728870765336,1.1666666666666667,0.020719071564995067,0.6913903878823677
0.1761814822062094,-0.09259008598843954,0.3513644949317887,0.0313093716603162,0.010673408861842872,1.0833333333333333,0.0048482012756358335,0.28092792614181905
0.05763644219858388,-0.3436322164434158,0.3355492377124892,0.031586915334695105,0.040921327024106384,3.25,0.023467695228429446,0.771169156409105
0.06557139955714991,0.062089718217807455,0.7231493394367181,0.031078285047486998,0.029565903660479065,1.4166666666666667,0.007305276852976823,0.4004519738352068
0.31934413351305263,-0.2775354219306115,0.760847035395277,0.033345943548906576,0.011513033265749852,2.5,0.0031733036349120545,0.157798790468153
0.12025578777668719,0.07280432341637655,0.6094468599742116,0.022583513509137676,0.036925105060022174,0.75,0.0047663537999172835,0.36784040102420645
0.15891475125039436,-0.28845835157828836,0.7099517183676463,0.024048234769964122,0.0459453804741929,2.5,0.02309036177719236,0.7492247705821158
0.11419847356774808,-0.21992052615975607,0.7031582586987468,0.034186617753476214,0.02738601829563169,3.25,0.006427220597788922,0.34980306047455023
0.24048762748656188,-0.16085190052488374,0.5085708014399702,0.03410759962550591,0.011095093522331036,4.666666666666667,0.005165062834502399,0.30423831464356443
0.10878079077792406,0.09214794857878894,0.5555568371849022,0.035094971275864986,0.022744828171417087,0.6666666666666666,0.016910735605117286,0.6671420673686954
0.18368815813741204,-0.27207850329714345,0.6687519281310075,0.022647377991175565,0.05616616764261992,4.75,0.002218028268077231,0.13644513919941154
0.09240945483194474,0.10674249879419495,0.7123922784714065,0.024917984119753354,0.020393601471272983,3.0833333333333335,0.002416633843384744,0.17230439244778753
0.231292910414493,0.3885626715890299,0.7472846727342313,0.02424349707652363,0.057360974693231474,3.9166666666666665,0.005264982222428946,0.37777560789209674
0.10925735193502073,0.17300004111736134,0.28037286168587017,0.025092080492536417,0.010181581347327903,1.0,0.020372557089214035,0.7462339137659352
0.07566330219585836,0.05017020927697391,0.7916880701333819,0.033261018914286886,0.037249828954630276,1.5833333333333333,0.017118112442975078,0.6660329307696284
0.0687172812301867,0.13725754422305636,0.5830601505984722,0.03842738308822638,0.03514334106188914,4.916666666666667,0.005385348932167536,0.28736226056810926
0.06923286771150594,0.12930560363049404,0.36421396778030135,0.02797092322587666,0.03469879615967418,3.9166666666666665,0.005937453770703988,0.3873101627634927
0.11808810310027533,0.047610318755337055,0.27776001179211846,0.02907861437704982,0.012242320957949616,1.5,0.018487303430483278,0.6817187695477416
0.07060906730455975,0.2578765983843483,0.6380740249395056,0.026724997745152412,0.022174086307744513,0.75,0.005252615900663668,0.375758448809591
0.08351109095791151,-0.0618667433633604,0.22559490731240822,0.02883549886774884,0.05784363663689085,3.5833333333333335,0.012903107337665972,0.5746817679872132
0.10825203712368847,-0.09215706871849971,0.7084084697503477,0.027210928827088265,0.021635926872391756,3.9166666666666665,0.007186788610417385,0.45139999339729864
0.25999576901801774,0.22149305334414593,0.7888825554720049,0.021290030083214808,0.05529383370719793,2.8333333333333335,0.017742692706536185,0.7142462462949728
0.11957779482440307,0.3130220004778185,0.566365764335304,0.03707592664758299,0.056926562594444834,2.9166666666666665,0.003142585323065534,0.13093985530614277
0.06582856737325783,0.39245476642827326,0.5006289201894795,0.03670996123037261,0.02981498192697203,2.5,0.0029303131929040924,0.13013879886512303
0.18866166060897674,0.11688556254684135,0.7052395205457853,0.02788762662826741,0.055285486933660324,2.9166666666666665,0.01658705474705516,0.6576691363618037
0.11057103385131188,0.35812079256688034,0.2294505009898144,0.037435322773032846,0.01087128260240733,2.0,0.025706040438188138,0.7727164093721622
0.08334067966625476,-0.28048190715236737,0.39038627950200566,0.031786648862920173,0.05254814609769056,1.8333333333333333,0.009899964239001188,0.5120776200612086
0.0684090044732363,0.23269796833798795,0.5642909129878684,0.02721962741242799,0.029550774618520036,3.1666666666666665,0.002566097764242455,0.14610678930219254
0.23339396943702098,-0.30919202544130453,0.5453892778533675,0.03147630982541283,0.010719060041354053,2.1666666666666665,0.017215806780820714,0.6536147655288971
0.06542068564536145,0.040706545319923904,0.4210069183272994,0.0327492805376884,0.03913635338625415,3.0,0.005343694986586568,0.33568808028860764
0.09598759080754975,0.03167054919129242,0.2502568044385713,0.026689657047402764,0.0559552224018972,3.25,0.021422978815960437,0.727357366264229
0.09021467049430804,-0.13997605227916704,0.29642629881139304,0.024278747759184774,0.054800497435109216,1.1666666666666667,0.00202086465813411,0.1023842487172485
0.05954920669538508,0.2934356242933318,0.4423858969682498,0.02841717985592497,0.02800161301927681,2.1666666666666665,0.010280464221703263,0.5127093171739633
0.13140353678467656,-0.36991847925815513,0.5653025598905299,0.0212692898165508,0.04153680385896873,4.75,0.017091662128700356,0.6963087773460271
0.14796727774287677,-0.0823609140492243,0.6527586428935186,0.02567711793985534,0.04929157056608122,0.8333333333333334,0.015121488197230954,0.6532996258576116
0.09020794739777378,0.3489538368725619,0.3022328834432342,0.025345904292732188,0.014164652200891067,1.9166666666666667,0.0023904531274745277,0.15243993994610155
0.13472236676345736,-0.21211877935778106,0.5846658465093757,0.02197651673512599,0.04608522544816942,0.6666666666666666,0.007104472585170279,0.48558466962205116
0.07739736402630096,0.29880769736048074,0.38079377913802703,0.03951764839945855,0.051100818493837984,0.75,0.015444673283983718,0.6162843648977865
0.1731273455312209,-0.16316300118336446,0.4037992339988907,0.030323479493447138,0.011762584389084703,4.75,0.008705414671672946,0.48549890533701334
0.1256065167840003,-0.3770322859926058,0.6484817983386892,0.026309539290889496,0.04748897953473479,3.3333333333333335,0.005037437234309187,0.35475969433292287
0.07564130750981178,0.1308868386115426,0.5530120582970788,0.037458337325731554,0.03122897140099508,1.4166666666666667,0.0031079114817967033,0.12843844141673266
0.12437068051553787,0.3790242170496212,0.55246506391486,0.030124809462195708,0.0460772450516361,2.8333333333333335,0.004493098358495063,0.26298731848846246
0.09044023561055553,0.36990661296917526,0.2331762002168884,0.026698507506707166,0.058200788205301716,4.25,0.003276051346295806,0.23741115664680448
0.15224854089383416,0.10831987863392833,0.7553684529626967,0.020278997865565838,0.0344370784730704,1.25,0.00431117272446552,0.3482760858076696
0.23012320037433603,-0.3926577911967664,0.5311743186706349,0.03529423637499944,0.014232709677630503,4.75,0.00514581285653613,0.2773193428596825
0.13277680832141978,-0.2397983717355909,0.7675103643305201,0.028859796120042212,0.02215102318319842,3.0833333333333335,0.003611711789549191,0.22132090944478694
0.07807766506294754,0.12274438186573056,0.4351880354186079,0.023904827772724634,0.019075061674239592,4.0,0.005094623475167513,0.35996458401850906
0.08319160069706852,0.06500866071128897,0.773251692651012,0.03227326385289745,0.028173867100168108,3.0,0.01069195040529384,0.5361407414665371
0.07682721832973267,0.10050247656085398,0.26286070045452503,0.03329086819585655,0.05760987790149525,2.6666666666666665,0.0026092575097328608,0.11445886903274562
0.1384726316412291,-0.12888767675124452,0.5493182525497771,0.03293854391875646,0.019764677174994468,3.0833333333333335,0.018096103894964,0.6791205212128862
0.1014084201995904,0.2657383478161436,0.7711901553361784,0.031272287765209884,0.037518299199580316,3.0833333333333335,0.016466875598289347,0.6629566769751573
0.09720711563821258,0.19070631608787947,0.5599804148695986,0.03810434771435884,0.0484003238566496,3.5833333333333335,0.021607233824574086,0.6985861691409689
0.10382713005226832,0.14050901424527706,0.6992475804758106,0.030489019945490588,0.038172325255328224,4.666666666666667,0.007106310359256795,0.4298224383276943
0.1506295050201479,-0.19569178038690566,0.5238260370156933,0.02029335165092423,0.04786865958789292,4.583333333333333,0.004993371970666322,0.3774970764306739
0.12257993821556513,-0.21428495938787018,0.7351441160836989,0.02888312089579517,0.044975229381024585,2.1666666666666665,0.006573245428579554,0.42030345216599085
0.10651185777549389,-0.092884028778491,0.5754982254423282,0.02874718562576923,0.04209734674961201,2.25,0.013536430264056433,0.5873912557359723
0.25356167684497155,-0.1953565373932266,0.7493077651032387,0.030822142324156577,0.012701493466809412,2.4166666666666665,0.0204099415027548,0.7100714292333268
0.08349911026830413,0.07134865449644023,0.40289526421795835,0.035738941404824136,0.05351831080382373,1.5,0.0026929855224202977,0.11047254821013308
0.16566539576821446,0.13718550198702983,0.39718466156670207,0.036419938004827006,0.013313516128199112,4.5,0.015695965352426983,0.601610832342623
0.23693559904487227,0.08594964945781303,0.775686711414133,0.024651441876174005,0.05811947630496735,4.083333333333333,0.010918965692151216,0.5835356794744886
0.09126206094334041,0.20541273655995507,0.6533168722669092,0.034996805723613945,0.042038406046400675,2.0,0.014310386574358644,0.5827472241825534
0.10757048668196789,0.02112178190376801,0.45226194527956615,0.02922886026064795,0.053313282302738726,0.75,0.004488509402820405,0.30562606800057734
0.05756595300413781,-0.21471442813957894,0.4446254950948293,0.02084446707629111,0.022037917461153095,1.5833333333333333,0.02257566801312938,0.7581946279055812
0.13089839956266305,-0.2318812690861587,0.43680753281426643,0.02303966473342281,0.05947561334790833,4.333333333333333,0.0035353969474993647,0.2704465940535451
0.05762883448552448,0.17013397040647849,0.4160589680141057,0.033748622582444855,0.0322136018789972,1.25,0.014759275147782462,0.6031461843505209
0.0738985976629946,-0.10339254476432569,0.2187121316436008,0.031077909520550607,0.05371891088828185,3.0833333333333335,0.013300398155061031,0.5726759977822787
0.12606831658878415,-0.31078612456553034,0.7634333712030683,0.032916417016430013,0.05052004462035436,3.9166666666666665,0.0076589136760175265,0.44278633834651315
0.0644850879655112,-0.15141961722222536,0.20677579123670445,0.02172861689905873,0.03459456254354342,3.0833333333333335,0.003933752502174772,0.29328601509834495
0.10484400025056069,0.11466916054116472,0.5633772808964848,0.039469243882543505,0.056345682540788485,2.6666666666666665,0.0049976517926801295,0.2543974020269167
0.04956365231122754,-0.31801054717946214,0.33833427751456335,0.03030458264264099,0.03556642001981432,1.0833333333333333,0.005424984974267883,0.36091491169552303
0.08072006822306872,0.3074233059186091,0.22899504592345696,0.024364912957425565,0.043621826045884673,2.6666666666666665,0.0040291266393738465,0.3044400561286413
0.1429012219878889,-0.3470667239724787,0.7115128383980955,0.02017924577517443,0.036897332198593716,2.1666666666666665,0.012634290722415623,0.6122112952252532
0.08940504241906981,0.047223241396900206,0.5669109762108293,0.029379171907918125,0.023313132261992664,3.5,0.015822595577221883,0.6496044361078481
0.10208364730201991,-0.213186757667809,0.3508278186118209,0.024214977084316705,0.054350051157091336,1.6666666666666667,0.007740564621902188,0.48546602848963094
0.16012492477149332,-0.37172249358055026,0.6203304832546417,0.026533724875265383,0.01598737560808332,3.4166666666666665,0.025293184230426074,0.7791358790452116
0.09933277708365666,0.20918988099605607,0.5840834398285012,0.02436739641798928,0.01882648017413374,4.666666666666667,0.0034241707026632442,0.22953349243051838
0.18608718744698927,0.3024415238289585,0.6769162639104981,0.022925976524177036,0.051648719624867716,1.1666666666666667,0.0025835295096071536,0.16844615445403427
0.10853635068332056,0.36942760553552667,0.6485667181889716,0.021166224865546854,0.014463321507916507,1.4166666666666667,0.0034138761012275118,0.26165669061373825
0.13285997539742572,-0.30464481677145216,0.5988601320316445,0.024047355957931997,0.04730814633084935,1.0,0.015511464074693549,0.6554199334939238
0.08478532968931246,0.19395960700414527,0.6717665857593413,0.03876792256327143,0.045702424590336126,3.1666666666666665,0.003434130556357977,0.1611964051935431
0.085728473039786,-0.37418959305325156,0.34918378467525885,0.025035343731189263,0.01973993738210402,2.25,0.006191915539893687,0.3959908359482811
0.09421996292279199,0.33791908418867567,0.658668215010966,0.03734500983588133,0.029122458198863645,4.0,0.0069158218639206615,0.3500664108841518
0.07981000769917986,-0.20440391998283003,0.45565633892298363,0.03660404138108285,0.053868034833559786,1.3333333333333333,0.006350622577604659,0.3705734130931273
0.06337033262696351,-0.34218506352355116,0.26830294537417787,0.03595069012591129,0.05427330206219809,3.25,0.011622226883106485,0.5234485511063898
0.09999325312582275,-0.13196953085213264,0.7829391074066143,0.03663183396615752,0.030462838357814374,2.3333333333333335,0.005348019612120618,0.31266803774637875
0.0817776702103969,-0.0229477077052741,0.43762991409645546,0.020342207457168197,0.016367232390652388,1.25,0.0046253033165513735,0.34631885380389915
0.10834407914870721,0.03882329291937231,0.27605438473050015,0.034536738566979044,0.01834654810193327,3.8333333333333335,0.005736964064576014,0.3115489504990772
0.09300628823454936,-0.33624891750422026,0.28111462367079304,0.03224076647369311,0.021771418659371357,3.8333333333333335,0.011521073410726333,0.539112938244388
0.07209985072718657,-0.02154750639354991,0.36636945838885826,0.021545254800969183,0.017700964640813412,2.25,0.004060101921331415,0.3206488938635601
0.21831554031044836,0.27583394143466233,0.7498264555964929,0.033690319257355134,0.013459389390463913,1.3333333333333333,0.02268451554184376,0.7204435722140649
0.0541049137459875,-0.36250147386702003,0.22098385535982634,0.03910036253804916,0.042473607121406944,4.333333333333333,0.009179106168785492,0.43570684771407064
0.09853161803821922,0.2962545773702985,0.5046475973772688,0.03715990213324333,0.04908830937132332,3.75,0.026189125257399356,0.7737253945787119
0.0681127140035277,0.12335264754542818,0.4247171536478866,0.023692682228767994,0.028772501138087478,1.8333333333333333,0.014421262340061239,0.6671765727258505
0.2002050225969715,0.23867958909373221,0.626961965702169,0.021247579343165384,0.051887110042537724,2.0,0.01837323874590925,0.7196764598021446
0.1455229062079812,-0.11220785515047088,0.4417731817558789,0.02098906833406583,0.05709109637533667,4.083333333333333,0.0043241904136905535,0.3289462372238521
0.08065648150648214,0.3806592591730007,0.317200978534569,0.024455187673700862,0.03530790861335471,1.8333333333333333,0.00785193654574792,0.49791902381761466
0.08920535585986711,-0.150845083156796,0.3368459064158653,0.030213888065407066,0.05505448411763266,3.25,0.0035593548120532946,0.19860175485655657
0.07960789692523053,0.23141338486745433,0.7180262679245786,0.03725432334415072,0.031967878781570216,3.0833333333333335,0.011390196776628125,0.5201871710456024
0.17036029121129126,-0.11549602034409567,0.5074706846363883,0.028662027091452928,0.013707929431245899,1.5,0.0078943048812625,0.43248389160645395
0.08546619650107659,0.21800792341380404,0.28538115978353196,0.020423989469348428,0.03428584000575609,1.3333333333333333,0.0031833432339997904,0.2602574999190686
0.09489566698418606,0.08775554440810113,0.4161976609340021,0.033559488906873644,0.053367342357117764,0.8333333333333334,0.0030811630202377217,0.1345017168547537
0.157222872419133,0.08129222001090702,0.5935925730898117,0.023300055351127585,0.04457020701391744,4.833333333333333,0.005880437847367894,0.4088754754563868
0.08135870351295652,-0.385641680851154,0.7911793452329579,0.02632180495405979,0.03401814481321655,0.5833333333333334,0.010509635463250323,0.569426020195843
0.10650588912863215,-3.428721929515932e-05,0.7119618238513423,0.026990066041874143,0.03440957355063627,3.0833333333333335,0.022145952029748343,0.7308789881815078
0.06518948328999384,0.05373838347041726,0.6449133467672676,0.03993608658188018,0.04025521051799898,4.583333333333333,0.006352169351406089,0.32318551365283565
0.12556629273945707,-0.06756374328689113,0.4885520383924065,0.021429814884375266,0.01314655750663263,3.9166666666666665,0.007796247106837092,0.501022337099306
0.09378848409656951,0.39180263388292,0.39377015092543466,0.038169357080380203,0.02128961306552158,1.75,0.011650129689589311,0.5520624987886918
0.09857825997990514,-0.1550291600696758,0.35143973768967685,0.02975168293952346,0.05754036218374388,1.9166666666666667,0.01797590679043109,0.6839374189989592
0.06640357480078642,-0.3073554549727434,0.37447000763684235,0.02861241458761887,0.0406485225325096,1.8333333333333333,0.0032930036892937584,0.2136487941711624
0.09379282525385106,0.052433159912533056,0.5924868526413982,0.03152063090820679,0.04042763555642398,4.0,0.005802905331158447,0.3495231288500286
0.06948090473622585,-0.3243189728438486,0.28568982490174255,0.0271372080627586,0.04722320108376505,4.083333333333333,0.0032210610806577304,0.22066167835790473
0.10028419405835953,-0.04060185462207039,0.4375016867323368,0.036653088849952616,0.058553746826140035,1.6666666666666667,0.02180632890241111,0.7117757740213528
0.10679366262463019,-0.3368068650894147,0.5838306512576873,0.021410426503200436,0.03596772518274503,2.9166666666666665,0.0018925997665852064,0.12642834567502975
0.07016671414177755,0.3336244494939016,0.6197548314657517,0.03590190562165353,0.038154022510435745,3.0,0.010718243873063771,0.4989850866718627
0.06305063347302238,0.1795695338381793,0.43160435208379777,0.03661436077089635,0.032526745187266934,3.5,0.007070511238258981,0.37837078429205995
0.055420100550799184,0.18071974139395985,0.23094955760564098,0.036432168238297896,0.03188880787696471,4.083333333333333,0.010447612683260436,0.5120630514710643
0.13470228998093592,0.2810585027232475,0.5279917223912413,0.028837234788834702,0.05358305385599908,1.4166666666666667,0.010286748946472846,0.551415224102269
0.05741865588542659,0.26635287430922217,0.4653240126242275,0.03908372929156867,0.038366936496347294,4.666666666666667,0.00419718454432389,0.2129634245802363
0.1124946660644588,-0.39329825892477815,0.49425045912693055,0.024679330421155027,0.05382801674657967,0.6666666666666666,0.0030666073978123745,0.22139737530153003
0.05403875501867086,-0.23330486424221403,0.2981127314696071,0.02800641313099806,0.03329597514992248,2.0833333333333335,0.00655892144606341,0.4108753439642574
0.21804748407149804,-0.1360448352596823,0.7948512055097885,0.02360957202396482,0.055588637419616484,3.6666666666666665,0.0037843288440753144,0.2834514885904346
0.06908320483468104,0.16527800814752014,0.340551831816375,0.029361404248771802,0.03552246136669966,2.0,0.008865152763372878,0.47118298497580335
0.11805856103688438,0.36413498704921876,0.5693620972660929,0.03184079600016171,0.04937498338771226,1.9166666666666667,0.0035058998986754776,0.21884467872938795
0.08619649862608213,0.2507434188206129,0.6093323916484648,0.02680932314977976,0.031272039927547735,4.166666666666667,0.011692556451502547,0.5714346163587051
0.15393506794821865,0.09450607232719149,0.6407597326289609,0.028791253484697188,0.0507466886688827,2.75,0.012177047054542287,0.5583062720221272
0.07472076951860901,-0.33186248110526534,0.3238522710831083,0.02214633719582828,0.03691215402914604,1.0833333333333333,0.0050000899544685945,0.3546383007221863
0.15847554337700845,-0.04084130214474069,0.3091922572629078,0.03705788785123361,0.011820392380339714,1.4166666666666667,0.007752861902220168,0.4103712318689715
0.0667724094942804,-0.009368751110221563,0.5542542775718855,0.025814604746199687,0.0274400157391552,4.416666666666667,0.024151175225891906,0.7627984641710732
0.060136364406867725,-0.25567612721044447,0.5587316391167858,0.03551441073828371,0.03782163771262691,4.666666666666667,0.004198161249278926,0.22146624095237227
0.07968007006683302,0.04006819265968237,0.7852448728442472,0.02891318184879145,0.02595001311659719,2.1666666666666665,0.012476113304643764,0.5702153216708394
0.07398489885623438,-0.35696540625593987,0.2609851064756194,0.029365765791862997,0.05652341507724657,2.8333333333333335,0.01950746259440422,0.7221952931751361
0.0665394458163186,-0.07899806177000712,0.2576173908897876,0.037315741543055676,0.05417208615240231,3.6666666666666665,0.006186575345898079,0.33189310845159214
0.14542136305133263,-0.2808360796004161,0.486657585973408,0.02291909729688605,0.05856241350517234,3.6666666666666665,0.01278795020838423,0.6186658672933734
0.08170821374463576,0.3868089211948015,0.6722468755139881,0.03774041346520099,0.04247984866692725,1.1666666666666667,0.004853053475168909,0.23544789744526717
0.05105437155317512,-0.35793365565774327,0.2617709804707938,0.023034070281588846,0.028726581543769877,2.0833333333333335,0.0024384063551115176,0.17238189644674554
0.08906660458355259,-0.089977106528771,0.4388170466460113,0.03433476886829287,0.025083828471898405,4.166666666666667,0.02201329186233471,0.756334616214676
0.16107791237678812,-0.14948312134019925,0.5487119975103348,0.03505989272737764,0.018707278259217912,3.0,0.005130597237660748,0.31216731034585576
0.04994919446161084,-0.3156152752750311,0.2920003434661278,0.02246770538928182,0.025929391352961843,4.75,0.002766105456477366,0.22580231735143583
0.12719395100855566,0.34786709925827963,0.606113148744438,0.026820656019992332,0.03906866383545391,3.3333333333333335,0.007880552379478066,0.4459865463230053
0.08011167895942455,-0.012454106265226805,0.47755458797491557,0.027882765654287472,0.036812959800538975,1.5,0.00949988893947154,0.5146033216964138
0.19891497998932509,0.2870798980861191,0.5219351866848502,0.0386694233485057,0.012581424184378095,2.0833333333333335,0.004069545931125891,0.2162581642621467
0.1269520557624819,-0.13737499463707092,0.6558361384043301,0.03885271132435087,0.027214159801423235,2.3333333333333335,0.023811636692597386,0.7337106543314211
0.21564923410754336,0.29827026372455734,0.7285369112819893,0.024182159719864413,0.05511472465601763,1.9166666666666667,0.009880908804769412,0.5201706939689452
0.11023433753303273,0.39637299000387327,0.3881229582314495,0.027691567639980097,0.04868233605311336,0.4166666666666667,0.019452599940460873,0.7349633198769511
0.15482032029139522,0.3679239651570271,0.7411153821723249,0.03208450209850672,0.04900588475749356,4.833333333333333,0.005856829085373403,0.3720884550804372
0.06725306905653104,0.25829751855944727,0.34034310459739536,0.026405034122570097,0.020188127946388905,5.0,0.019769874246281398,0.7260626916254687
0.09466323891675776,0.24663289398580435,0.46037741603235305,0.021864954651680618,0.030392095279690425,1.1666666666666667,0.004183015243063057,0.30557524239287037
0.07987587075193346,0.25437791935913123,0.6745112898920658,0.023587970994929625,0.027016998359654376,2.4166666666666665,0.002459431934620249,0.17798052484936885
0.11751973278336919,0.11020891037195013,0.5253134408800243,0.034016850221593994,0.05866535264148904,1.5,0.00676627809896082,0.40590428283723057
0.1272555745493828,0.030274308684592466,0.29884630875303664,0.03928305208209541,0.017334715917645818,2.75,0.0045733367685879016,0.23575964280120157
0.07994573661213658,-0.29296071618986486,0.2779296983687063,0.02667667338351901,0.04968723145597025,4.083333333333333,0.009986717102540928,0.5094653365424386
0.1526732694707828,-0.38341578627451267,0.5568000903893477,0.03558337869855033,0.02131528065913121,4.083333333333333,0.013241891900753429,0.5766841167367369
0.12736172402750684,0.3380897620402733,0.4932339803916091,0.021795190294618953,0.036644560496838535,3.4166666666666665,0.0068338425169784875,0.44786521728867534
0.10708585740145751,0.16705469571274745,0.3254237295412184,0.0256009329696957,0.04701323470046442,0.75,0.028483874865039432,0.797067914902709
0.06113623162550946,-0.03057439990506028,0.21789786903129707,0.023940211045605862,0.02204454981019263,4.083333333333333,0.005446669416447358,0.3685430730329655
0.09745015091754151,0.15775502505319616,0.20303466792017993,0.020843155721868768,0.05098425899407826,1.4166666666666667,0.02083371691374114,0.7358465936630454
0.0720539278787274,0.2425901756971074,0.2635340563062681,0.037140404300414015,0.05335215330134382,2.1666666666666665,0.003359687731881706,0.1503139790750993
0.11606849121890139,0.39524931655363493,0.6311779555548414,0.03045458237975796,0.04259823116768526,3.9166666666666665,0.00286413491757808,0.17335824528164842
0.08875205934326005,0.11844068377552541,0.4587049575364364,0.0386476778612469,0.029185315598318766,2.6666666666666665,0.005902387346335171,0.296438585966095
0.049176131179429115,-0.2352468359730307,0.529398807538459,0.02130584167611977,0.021900086417779404,0.5,0.004230051991327831,0.3576327322129087
0.12112006496211522,0.22759912977605878,0.4361431544576334,0.028815681869946833,0.014768705015700658,1.3333333333333333,0.0037376159134279636,0.26872482127415576
0.12553360621726511,-0.39393095347689,0.6913234376636546,0.02860370618916505,0.04928620974663069,2.5833333333333335,0.01617097770799362,0.6705530276473125
